Step; State; Reward
0; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4325; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4326; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4327; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4328; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4329; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4330; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4331; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4332; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4333; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4334; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4335; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4336; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4337; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4338; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4339; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4340; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4341; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4342; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4343; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4344; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4345; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4346; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4347; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4348; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4349; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4350; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4351; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4352; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4353; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4354; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4355; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4356; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4357; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4358; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4359; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4360; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4361; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4362; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4363; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4364; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4365; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4366; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4367; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4368; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4369; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4370; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4371; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4372; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4373; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4374; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4375; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4376; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4377; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4378; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4379; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4380; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4381; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4382; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4383; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4384; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4385; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4386; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4387; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4388; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4389; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4390; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4391; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4392; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4393; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4394; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4395; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4396; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4397; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4398; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4399; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4400; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4401; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4402; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4403; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4404; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4405; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4406; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4407; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4408; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4409; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4410; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4411; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4412; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4413; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4414; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4415; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4416; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4417; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4418; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4419; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4420; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4421; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4422; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4423; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4424; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4425; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4426; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4427; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4428; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4429; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4430; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4431; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4432; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4433; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
4434; [[9.363e-02 4.145e+00 1.431e-04 9.747e-02 1.431e-04 1.431e-04 4.445e+00
  4.000e+00 9.460e-02 4.000e+00 4.000e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.]
