Step; State; Reward
2080; [[2.20600128e-01 1.18802471e+01 1.43051147e-04 2.21952438e-01
  1.43051147e-04 1.43051147e-04 1.16405659e+01 1.16753769e+01
  2.21952438e-01 1.16752186e+01 1.16752186e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2081; [[ 0.18691349 10.31264591  0.          0.18691349  0.          0.
   9.34699059  9.35161114  0.18691349  9.35161114  9.35161114  0.
   0.          0.          0.          0.        ]]; [0.]
2082; [[ 0.18691349 10.31264591  0.          0.18691349  0.          0.
   9.34699059  9.35161114  0.18691349  9.35161114  9.35161114  0.
   0.          0.          0.          0.        ]]; [0.]
2083; [[ 0.18691349 10.31264591  0.          0.18691349  0.          0.
   9.34699059  9.35161114  0.18691349  9.35161114  9.35161114  0.
   0.          0.          0.          0.        ]]; [0.]
2084; [[ 0.18691349 10.31264591  0.          0.18691349  0.          0.
   9.34699059  9.35161114  0.18691349  9.35161114  9.35161114  0.
   0.          0.          0.          0.        ]]; [0.]
2085; [[ 0.18691349 10.31264591  0.          0.18691349  0.          0.
   9.34699059  9.35161114  0.18691349  9.35161114  9.35161114  0.
   0.          0.          0.          0.        ]]; [0.]
2086; [[0.4321928  8.08332157 0.         0.43128586 0.         0.
  9.34468079 9.34699059 0.43118572 9.34699059 9.34699059 0.
  0.         0.         0.         0.        ]]; [0.]
2087; [[0.4321928  8.08332157 0.         0.43128586 0.         0.
  9.34468079 9.34699059 0.43118572 9.34699059 9.34699059 0.
  0.         0.         0.         0.        ]]; [0.]
2088; [[0.4321928  8.08332157 0.         0.43128586 0.         0.
  9.34468079 9.34699059 0.43118572 9.34699059 9.34699059 0.
  0.         0.         0.         0.        ]]; [0.]
2089; [[0.4321928  8.08332157 0.         0.43128586 0.         0.
  9.34468079 9.34699059 0.43118572 9.34699059 9.34699059 0.
  0.         0.         0.         0.        ]]; [0.]
2090; [[2.26551056e-01 1.20190182e+01 1.43051147e-04 2.27148056e-01
  1.43051147e-04 1.43051147e-04 1.16898174e+01 1.15860176e+01
  2.27273941e-01 1.15856991e+01 1.15856991e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2091; [[2.26551056e-01 1.20190182e+01 1.43051147e-04 2.27148056e-01
  1.43051147e-04 1.43051147e-04 1.16898174e+01 1.15860176e+01
  2.27273941e-01 1.15856991e+01 1.15856991e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2092; [[2.26551056e-01 1.20190182e+01 1.43051147e-04 2.27148056e-01
  1.43051147e-04 1.43051147e-04 1.16898174e+01 1.15860176e+01
  2.27273941e-01 1.15856991e+01 1.15856991e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2093; [[2.26551056e-01 1.20190182e+01 1.43051147e-04 2.27148056e-01
  1.43051147e-04 1.43051147e-04 1.16898174e+01 1.15860176e+01
  2.27273941e-01 1.15856991e+01 1.15856991e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2094; [[2.26551056e-01 1.20190182e+01 1.43051147e-04 2.27148056e-01
  1.43051147e-04 1.43051147e-04 1.16898174e+01 1.15860176e+01
  2.27273941e-01 1.15856991e+01 1.15856991e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2095; [[0.18697739 9.40936565 0.         0.18640995 0.         0.
  9.33774948 9.33774948 0.18640995 9.33774948 9.33774948 0.
  0.         0.         0.         0.        ]]; [0.]
2096; [[0.18697739 9.40936565 0.         0.18640995 0.         0.
  9.33774948 9.33774948 0.18640995 9.33774948 9.33774948 0.
  0.         0.         0.         0.        ]]; [0.]
2097; [[0.18697739 9.40936565 0.         0.18640995 0.         0.
  9.33774948 9.33774948 0.18640995 9.33774948 9.33774948 0.
  0.         0.         0.         0.        ]]; [0.]
2098; [[0.18697739 9.40936565 0.         0.18640995 0.         0.
  9.33774948 9.33774948 0.18640995 9.33774948 9.33774948 0.
  0.         0.         0.         0.        ]]; [0.]
2099; [[0.18697739 9.40936565 0.         0.18640995 0.         0.
  9.33774948 9.33774948 0.18640995 9.33774948 9.33774948 0.
  0.         0.         0.         0.        ]]; [0.]
2100; [[ 0.23502731 12.07400513  0.          0.24391556  0.          0.
  11.65528488 11.68127441  0.24391556 11.68085098 11.68085098  0.
   0.          0.          0.          0.        ]]; [0.]
2101; [[ 0.23502731 12.07400513  0.          0.24391556  0.          0.
  11.65528488 11.68127441  0.24391556 11.68085098 11.68085098  0.
   0.          0.          0.          0.        ]]; [0.]
2102; [[ 0.23502731 12.07400513  0.          0.24391556  0.          0.
  11.65528488 11.68127441  0.24391556 11.68085098 11.68085098  0.
   0.          0.          0.          0.        ]]; [0.]
2103; [[ 0.23502731 12.07400513  0.          0.24391556  0.          0.
  11.65528488 11.68127441  0.24391556 11.68085098 11.68085098  0.
   0.          0.          0.          0.        ]]; [0.]
2104; [[ 0.23502731 12.07400513  0.          0.24391556  0.          0.
  11.65528488 11.68127441  0.24391556 11.68085098 11.68085098  0.
   0.          0.          0.          0.        ]]; [0.]
2105; [[2.24628448e-01 1.31885471e+01 1.43051147e-04 2.24630356e-01
  1.43051147e-04 1.43051147e-04 1.16752987e+01 1.16811523e+01
  2.24504471e-01 1.16809940e+01 1.16809940e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2106; [[2.24628448e-01 1.31885471e+01 1.43051147e-04 2.24630356e-01
  1.43051147e-04 1.43051147e-04 1.16752987e+01 1.16811523e+01
  2.24504471e-01 1.16809940e+01 1.16809940e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2107; [[2.24628448e-01 1.31885471e+01 1.43051147e-04 2.24630356e-01
  1.43051147e-04 1.43051147e-04 1.16752987e+01 1.16811523e+01
  2.24504471e-01 1.16809940e+01 1.16809940e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2108; [[2.24628448e-01 1.31885471e+01 1.43051147e-04 2.24630356e-01
  1.43051147e-04 1.43051147e-04 1.16752987e+01 1.16811523e+01
  2.24504471e-01 1.16809940e+01 1.16809940e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2109; [[0.42417908 9.12983322 0.         0.42417908 0.         0.
  9.35167503 9.35404968 0.42427921 9.35392094 9.35392094 0.
  0.         0.         0.         0.        ]]; [0.]
2110; [[0.42417908 9.12983322 0.         0.42417908 0.         0.
  9.35167503 9.35404968 0.42427921 9.35392094 9.35392094 0.
  0.         0.         0.         0.        ]]; [0.]
2111; [[0.42417908 9.12983322 0.         0.42417908 0.         0.
  9.35167503 9.35404968 0.42427921 9.35392094 9.35392094 0.
  0.         0.         0.         0.        ]]; [0.]
2112; [[0.42417908 9.12983322 0.         0.42417908 0.         0.
  9.35167503 9.35404968 0.42427921 9.35392094 9.35392094 0.
  0.         0.         0.         0.        ]]; [0.]
2113; [[0.42417908 9.12983322 0.         0.42417908 0.         0.
  9.35167503 9.35404968 0.42427921 9.35392094 9.35392094 0.
  0.         0.         0.         0.        ]]; [0.]
2114; [[0.32141972 9.06283855 0.         0.32141972 0.         0.
  9.35392094 9.34699059 0.32141972 9.34699059 9.34699059 0.
  0.         0.         0.         0.        ]]; [0.]
2115; [[0.32141972 9.06283855 0.         0.32141972 0.         0.
  9.35392094 9.34699059 0.32141972 9.34699059 9.34699059 0.
  0.         0.         0.         0.        ]]; [0.]
2116; [[0.32141972 9.06283855 0.         0.32141972 0.         0.
  9.35392094 9.34699059 0.32141972 9.34699059 9.34699059 0.
  0.         0.         0.         0.        ]]; [0.]
2117; [[0.32141972 9.06283855 0.         0.32141972 0.         0.
  9.35392094 9.34699059 0.32141972 9.34699059 9.34699059 0.
  0.         0.         0.         0.        ]]; [0.]
2118; [[0.32141972 9.06283855 0.         0.32141972 0.         0.
  9.35392094 9.34699059 0.32141972 9.34699059 9.34699059 0.
  0.         0.         0.         0.        ]]; [0.]
2119; [[2.84729004e-01 9.74445629e+00 1.14440918e-04 2.84702301e-01
  1.14440918e-04 1.14440918e-04 9.36789703e+00 9.37264347e+00
  2.84602165e-01 9.37251663e+00 9.37251663e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2120; [[2.84729004e-01 9.74445629e+00 1.14440918e-04 2.84702301e-01
  1.14440918e-04 1.14440918e-04 9.36789703e+00 9.37264347e+00
  2.84602165e-01 9.37251663e+00 9.37251663e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2121; [[2.84729004e-01 9.74445629e+00 1.14440918e-04 2.84702301e-01
  1.14440918e-04 1.14440918e-04 9.36789703e+00 9.37264347e+00
  2.84602165e-01 9.37251663e+00 9.37251663e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2122; [[2.84729004e-01 9.74445629e+00 1.14440918e-04 2.84702301e-01
  1.14440918e-04 1.14440918e-04 9.36789703e+00 9.37264347e+00
  2.84602165e-01 9.37251663e+00 9.37251663e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2123; [[2.84729004e-01 9.74445629e+00 1.14440918e-04 2.84702301e-01
  1.14440918e-04 1.14440918e-04 9.36789703e+00 9.37264347e+00
  2.84602165e-01 9.37251663e+00 9.37251663e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2124; [[0.18711472 9.49715233 0.         0.18701458 0.         0.
  9.36085129 9.35623169 0.18711472 9.35623169 9.35623169 0.
  0.         0.         0.         0.        ]]; [0.]
2125; [[0.18711472 9.49715233 0.         0.18701458 0.         0.
  9.36085129 9.35623169 0.18711472 9.35623169 9.35623169 0.
  0.         0.         0.         0.        ]]; [0.]
2126; [[0.18711472 9.49715233 0.         0.18701458 0.         0.
  9.36085129 9.35623169 0.18711472 9.35623169 9.35623169 0.
  0.         0.         0.         0.        ]]; [0.]
2127; [[0.18711472 9.49715233 0.         0.18701458 0.         0.
  9.36085129 9.35623169 0.18711472 9.35623169 9.35623169 0.
  0.         0.         0.         0.        ]]; [0.]
2128; [[ 0.22734833 11.88587952  0.          0.22697067  0.          0.
  11.70106506 11.70684052  0.22684479 11.70684052 11.70684052  0.
   0.          0.          0.          0.        ]]; [0.]
2129; [[ 0.22734833 11.88587952  0.          0.22697067  0.          0.
  11.70106506 11.70684052  0.22684479 11.70684052 11.70684052  0.
   0.          0.          0.          0.        ]]; [0.]
2130; [[ 0.22734833 11.88587952  0.          0.22697067  0.          0.
  11.70106506 11.70684052  0.22684479 11.70684052 11.70684052  0.
   0.          0.          0.          0.        ]]; [0.]
2131; [[ 0.22734833 11.88587952  0.          0.22697067  0.          0.
  11.70106506 11.70684052  0.22684479 11.70684052 11.70684052  0.
   0.          0.          0.          0.        ]]; [0.]
2132; [[ 0.22734833 11.88587952  0.          0.22697067  0.          0.
  11.70106506 11.70684052  0.22684479 11.70684052 11.70684052  0.
   0.          0.          0.          0.        ]]; [0.]
2133; [[2.99930573e-01 9.00750828e+00 1.14440918e-04 2.98368454e-01
  1.14440918e-04 1.14440918e-04 9.38868809e+00 9.39112473e+00
  2.96891212e-01 9.39099884e+00 9.39099884e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2134; [[2.99930573e-01 9.00750828e+00 1.14440918e-04 2.98368454e-01
  1.14440918e-04 1.14440918e-04 9.38868809e+00 9.39112473e+00
  2.96891212e-01 9.39099884e+00 9.39099884e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2135; [[2.99930573e-01 9.00750828e+00 1.14440918e-04 2.98368454e-01
  1.14440918e-04 1.14440918e-04 9.38868809e+00 9.39112473e+00
  2.96891212e-01 9.39099884e+00 9.39099884e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2136; [[2.99930573e-01 9.00750828e+00 1.14440918e-04 2.98368454e-01
  1.14440918e-04 1.14440918e-04 9.38868809e+00 9.39112473e+00
  2.96891212e-01 9.39099884e+00 9.39099884e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2137; [[2.99930573e-01 9.00750828e+00 1.14440918e-04 2.98368454e-01
  1.14440918e-04 1.14440918e-04 9.38868809e+00 9.39112473e+00
  2.96891212e-01 9.39099884e+00 9.39099884e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2138; [[ 0.39450645 11.00801086  0.          0.39630127  0.          0.
  11.649086   11.66930008  0.39827347 11.66930008 11.66930008  0.
   0.          0.          0.          0.        ]]; [0.]
2139; [[ 0.39450645 11.00801086  0.          0.39630127  0.          0.
  11.649086   11.66930008  0.39827347 11.66930008 11.66930008  0.
   0.          0.          0.          0.        ]]; [0.]
2140; [[ 0.39450645 11.00801086  0.          0.39630127  0.          0.
  11.649086   11.66930008  0.39827347 11.66930008 11.66930008  0.
   0.          0.          0.          0.        ]]; [0.]
2141; [[ 0.39450645 11.00801086  0.          0.39630127  0.          0.
  11.649086   11.66930008  0.39827347 11.66930008 11.66930008  0.
   0.          0.          0.          0.        ]]; [0.]
2142; [[ 0.39450645 11.00801086  0.          0.39630127  0.          0.
  11.649086   11.66930008  0.39827347 11.66930008 11.66930008  0.
   0.          0.          0.          0.        ]]; [0.]
2143; [[0.18706894 9.52500248 0.         0.18694115 0.         0.
  9.34249878 9.35866928 0.18694115 9.35854149 9.35854149 0.
  0.         0.         0.         0.        ]]; [0.]
2144; [[0.18706894 9.52500248 0.         0.18694115 0.         0.
  9.34249878 9.35866928 0.18694115 9.35854149 9.35854149 0.
  0.         0.         0.         0.        ]]; [0.]
2145; [[0.18706894 9.52500248 0.         0.18694115 0.         0.
  9.34249878 9.35866928 0.18694115 9.35854149 9.35854149 0.
  0.         0.         0.         0.        ]]; [0.]
2146; [[0.18706894 9.52500248 0.         0.18694115 0.         0.
  9.34249878 9.35866928 0.18694115 9.35854149 9.35854149 0.
  0.         0.         0.         0.        ]]; [0.]
2147; [[0.18706894 9.52500248 0.         0.18694115 0.         0.
  9.34249878 9.35866928 0.18694115 9.35854149 9.35854149 0.
  0.         0.         0.         0.        ]]; [0.]
2148; [[1.81186676e-01 9.45568371e+00 1.14440918e-04 1.80985451e-01
  1.14440918e-04 1.14440918e-04 9.37251663e+00 9.37726402e+00
  1.81086540e-01 9.37713718e+00 9.37713718e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2149; [[1.81186676e-01 9.45568371e+00 1.14440918e-04 1.80985451e-01
  1.14440918e-04 1.14440918e-04 9.37251663e+00 9.37726402e+00
  1.81086540e-01 9.37713718e+00 9.37713718e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2150; [[1.81186676e-01 9.45568371e+00 1.14440918e-04 1.80985451e-01
  1.14440918e-04 1.14440918e-04 9.37251663e+00 9.37726402e+00
  1.81086540e-01 9.37713718e+00 9.37713718e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2151; [[1.81186676e-01 9.45568371e+00 1.14440918e-04 1.80985451e-01
  1.14440918e-04 1.14440918e-04 9.37251663e+00 9.37726402e+00
  1.81086540e-01 9.37713718e+00 9.37713718e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2152; [[ 0.23354912 12.49272537  0.          0.2419014   0.          0.
  11.64331055 11.67218781  0.24177551 11.67218781 11.67218781  0.
   0.          0.          0.          0.        ]]; [0.]
2153; [[ 0.23354912 12.49272537  0.          0.2419014   0.          0.
  11.64331055 11.67218781  0.24177551 11.67218781 11.67218781  0.
   0.          0.          0.          0.        ]]; [0.]
2154; [[ 0.23354912 12.49272537  0.          0.2419014   0.          0.
  11.64331055 11.67218781  0.24177551 11.67218781 11.67218781  0.
   0.          0.          0.          0.        ]]; [0.]
2155; [[ 0.23354912 12.49272537  0.          0.2419014   0.          0.
  11.64331055 11.67218781  0.24177551 11.67218781 11.67218781  0.
   0.          0.          0.          0.        ]]; [0.]
2156; [[ 0.23354912 12.49272537  0.          0.2419014   0.          0.
  11.64331055 11.67218781  0.24177551 11.67218781 11.67218781  0.
   0.          0.          0.          0.        ]]; [0.]
2157; [[0.33550072 9.69364548 0.         0.33263206 0.         0.
  9.31960678 9.32884789 0.33263206 9.32850933 9.32850933 0.
  0.         0.         0.         0.        ]]; [0.]
2158; [[0.33550072 9.69364548 0.         0.33263206 0.         0.
  9.31960678 9.32884789 0.33263206 9.32850933 9.32850933 0.
  0.         0.         0.         0.        ]]; [0.]
2159; [[0.33550072 9.69364548 0.         0.33263206 0.         0.
  9.31960678 9.32884789 0.33263206 9.32850933 9.32850933 0.
  0.         0.         0.         0.        ]]; [0.]
2160; [[0.33550072 9.69364548 0.         0.33263206 0.         0.
  9.31960678 9.32884789 0.33263206 9.32850933 9.32850933 0.
  0.         0.         0.         0.        ]]; [0.]
2161; [[0.33550072 9.69364548 0.         0.33263206 0.         0.
  9.31960678 9.32884789 0.33263206 9.32850933 9.32850933 0.
  0.         0.         0.         0.        ]]; [0.]
2162; [[3.36492538e-01 1.25271778e+01 1.43051147e-04 3.39860916e-01
  1.43051147e-04 1.43051147e-04 1.16812344e+01 1.17044945e+01
  3.39860916e-01 1.17040958e+01 1.17040958e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2163; [[3.36492538e-01 1.25271778e+01 1.43051147e-04 3.39860916e-01
  1.43051147e-04 1.43051147e-04 1.16812344e+01 1.17044945e+01
  3.39860916e-01 1.17040958e+01 1.17040958e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2164; [[3.36492538e-01 1.25271778e+01 1.43051147e-04 3.39860916e-01
  1.43051147e-04 1.43051147e-04 1.16812344e+01 1.17044945e+01
  3.39860916e-01 1.17040958e+01 1.17040958e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2165; [[3.36492538e-01 1.25271778e+01 1.43051147e-04 3.39860916e-01
  1.43051147e-04 1.43051147e-04 1.16812344e+01 1.17044945e+01
  3.39860916e-01 1.17040958e+01 1.17040958e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2166; [[3.36492538e-01 1.25271778e+01 1.43051147e-04 3.39860916e-01
  1.43051147e-04 1.43051147e-04 1.16812344e+01 1.17044945e+01
  3.39860916e-01 1.17040958e+01 1.17040958e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2167; [[ 0.46575356 10.99068451  0.          0.4659729   0.          0.
  11.63464737 11.67507553  0.4659729  11.67507553 11.67507553  0.
   0.          0.          0.          0.        ]]; [0.]
2168; [[ 0.46575356 10.99068451  0.          0.4659729   0.          0.
  11.63464737 11.67507553  0.4659729  11.67507553 11.67507553  0.
   0.          0.          0.          0.        ]]; [0.]
2169; [[ 0.46575356 10.99068451  0.          0.4659729   0.          0.
  11.63464737 11.67507553  0.4659729  11.67507553 11.67507553  0.
   0.          0.          0.          0.        ]]; [0.]
2170; [[ 0.46575356 10.99068451  0.          0.4659729   0.          0.
  11.63464737 11.67507553  0.4659729  11.67507553 11.67507553  0.
   0.          0.          0.          0.        ]]; [0.]
2171; [[0.18731689 9.71430969 0.         0.18731689 0.         0.
  9.37702274 9.3931942  0.18731689 9.3931942  9.3931942  0.
  0.         0.         0.         0.        ]]; [0.]
2172; [[0.18731689 9.71430969 0.         0.18731689 0.         0.
  9.37702274 9.3931942  0.18731689 9.3931942  9.3931942  0.
  0.         0.         0.         0.        ]]; [0.]
2173; [[0.18731689 9.71430969 0.         0.18731689 0.         0.
  9.37702274 9.3931942  0.18731689 9.3931942  9.3931942  0.
  0.         0.         0.         0.        ]]; [0.]
2174; [[0.18731689 9.71430969 0.         0.18731689 0.         0.
  9.37702274 9.3931942  0.18731689 9.3931942  9.3931942  0.
  0.         0.         0.         0.        ]]; [0.]
2175; [[0.18731689 9.71430969 0.         0.18731689 0.         0.
  9.37702274 9.3931942  0.18731689 9.3931942  9.3931942  0.
  0.         0.         0.         0.        ]]; [0.]
2176; [[1.87129021e-01 9.43027115e+00 1.14440918e-04 1.86826706e-01
  1.14440918e-04 1.14440918e-04 9.36789703e+00 9.36327648e+00
  1.86826706e-01 9.36327648e+00 9.36327648e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2177; [[1.87129021e-01 9.43027115e+00 1.14440918e-04 1.86826706e-01
  1.14440918e-04 1.14440918e-04 9.36789703e+00 9.36327648e+00
  1.86826706e-01 9.36327648e+00 9.36327648e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2178; [[1.87129021e-01 9.43027115e+00 1.14440918e-04 1.86826706e-01
  1.14440918e-04 1.14440918e-04 9.36789703e+00 9.36327648e+00
  1.86826706e-01 9.36327648e+00 9.36327648e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2179; [[1.87129021e-01 9.43027115e+00 1.14440918e-04 1.86826706e-01
  1.14440918e-04 1.14440918e-04 9.36789703e+00 9.36327648e+00
  1.86826706e-01 9.36327648e+00 9.36327648e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2180; [[1.87129021e-01 9.43027115e+00 1.14440918e-04 1.86826706e-01
  1.14440918e-04 1.14440918e-04 9.36789703e+00 9.36327648e+00
  1.86826706e-01 9.36327648e+00 9.36327648e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.]
2181; [[0.18029308 9.67734623 0.         0.18016624 0.         0.
  9.42322636 9.29860306 0.17956161 9.29847717 9.29847717 0.
  0.         0.         0.         0.        ]]; [0.]
2182; [[0.18029308 9.67734623 0.         0.18016624 0.         0.
  9.42322636 9.29860306 0.17956161 9.29847717 9.29847717 0.
  0.         0.         0.         0.        ]]; [0.]
2183; [[0.18029308 9.67734623 0.         0.18016624 0.         0.
  9.42322636 9.29860306 0.17956161 9.29847717 9.29847717 0.
  0.         0.         0.         0.        ]]; [0.]
2184; [[0.18029308 9.67734623 0.         0.18016624 0.         0.
  9.42322636 9.29860306 0.17956161 9.29847717 9.29847717 0.
  0.         0.         0.         0.        ]]; [0.]
2185; [[ 0.5204277  11.11196899  0.          0.5204277   0.          0.
  11.60577011 11.70395279  0.52118301 11.70395279 11.70395279  0.
   0.          0.          0.          0.        ]]; [0.]
2186; [[ 0.5204277  11.11196899  0.          0.5204277   0.          0.
  11.60577011 11.70395279  0.52118301 11.70395279 11.70395279  0.
   0.          0.          0.          0.        ]]; [0.]
2187; [[ 0.5204277  11.11196899  0.          0.5204277   0.          0.
  11.60577011 11.70395279  0.52118301 11.70395279 11.70395279  0.
   0.          0.          0.          0.        ]]; [0.]
2188; [[ 0.5204277  11.11196899  0.          0.5204277   0.          0.
  11.60577011 11.70395279  0.52118301 11.70395279 11.70395279  0.
   0.          0.          0.          0.        ]]; [0.]
2189; [[ 0.5204277  11.11196899  0.          0.5204277   0.          0.
  11.60577011 11.70395279  0.52118301 11.70395279 11.70395279  0.
   0.          0.          0.          0.        ]]; [0.]
2190; [[2.35078812e-01 1.24087009e+01 1.43051147e-04 2.34289169e-01
  1.43051147e-04 1.43051147e-04 1.16752186e+01 1.17069836e+01
  2.34289169e-01 1.17069836e+01 1.17069836e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2191; [[2.35078812e-01 1.24087009e+01 1.43051147e-04 2.34289169e-01
  1.43051147e-04 1.43051147e-04 1.16752186e+01 1.17069836e+01
  2.34289169e-01 1.17069836e+01 1.17069836e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2192; [[2.35078812e-01 1.24087009e+01 1.43051147e-04 2.34289169e-01
  1.43051147e-04 1.43051147e-04 1.16752186e+01 1.17069836e+01
  2.34289169e-01 1.17069836e+01 1.17069836e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2193; [[2.35078812e-01 1.24087009e+01 1.43051147e-04 2.34289169e-01
  1.43051147e-04 1.43051147e-04 1.16752186e+01 1.17069836e+01
  2.34289169e-01 1.17069836e+01 1.17069836e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2194; [[2.35078812e-01 1.24087009e+01 1.43051147e-04 2.34289169e-01
  1.43051147e-04 1.43051147e-04 1.16752186e+01 1.17069836e+01
  2.34289169e-01 1.17069836e+01 1.17069836e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.]
2195; [[ 0.51627159  9.84152985  0.          0.51636505  0.          0.
  11.6925621  11.68694496  0.51636505 11.68662643 11.68662643  0.
   0.          0.          0.          0.        ]]; [0.]
2196; [[ 0.51627159  9.84152985  0.          0.51636505  0.          0.
  11.6925621  11.68694496  0.51636505 11.68662643 11.68662643  0.
   0.          0.          0.          0.        ]]; [0.]
2197; [[ 0.51627159  9.84152985  0.          0.51636505  0.          0.
  11.6925621  11.68694496  0.51636505 11.68662643 11.68662643  0.
   0.          0.          0.          0.        ]]; [0.]
2198; [[ 0.51627159  9.84152985  0.          0.51636505  0.          0.
  11.6925621  11.68694496  0.51636505 11.68662643 11.68662643  0.
   0.          0.          0.          0.        ]]; [0.]
2199; [[ 0.51627159  9.84152985  0.          0.51636505  0.          0.
  11.6925621  11.68694496  0.51636505 11.68662643 11.68662643  0.
   0.          0.          0.          0.        ]]; [0.]
2200; [[0.17372131 9.53180504 0.         0.17402267 0.         0.
  9.30309677 9.28461552 0.17402267 9.28461552 9.28461552 0.
  0.         0.         0.         0.        ]]; [0.]
2201; [[0.17372131 9.53180504 0.         0.17402267 0.         0.
  9.30309677 9.28461552 0.17402267 9.28461552 9.28461552 0.
  0.         0.         0.         0.        ]]; [0.]
2202; [[0.17372131 9.53180504 0.         0.17402267 0.         0.
  9.30309677 9.28461552 0.17402267 9.28461552 9.28461552 0.
  0.         0.         0.         0.        ]]; [0.]
2203; [[0.17372131 9.53180504 0.         0.17402267 0.         0.
  9.30309677 9.28461552 0.17402267 9.28461552 9.28461552 0.
  0.         0.         0.         0.        ]]; [0.]
2204; [[ 0.23993683 11.80213547  0.          0.23993683  0.          0.
  11.7386055  11.74726868  0.23993683 11.74726868 11.74726868  0.
   0.          0.          0.          0.        ]]; [0.]
2205; [[ 0.23993683 11.80213547  0.          0.23993683  0.          0.
  11.7386055  11.74726868  0.23993683 11.74726868 11.74726868  0.
   0.          0.          0.          0.        ]]; [0.]
2206; [[ 0.23993683 11.80213547  0.          0.23993683  0.          0.
